Ticker,Description,Price,Change %,Technical Rating,Volume,Change from Open %,Volume*Price,Market Capitalization,Number of Employees,Sector,Industry,"Change 1M, %","Change 1W, %",Exchange
CTSH,Cognizant Technology Solutions Corporation,58.34,-1.61888702,Strong Sell,6282274,-1.28595601,366507865.16,29982177340.000004,330600,Technology Services,Information Technology Services,-6.22086481,-6.49142491,NASDAQ
BSX,Boston Scientific Corporation,46.23,-0.19430052,Buy,7863637,0.23850824,363535938.51,66215749786,41000,Distribution Services,Medical Distributors,2.12060968,-0.79399142,NYSE
APD,"Air Products and Chemicals, Inc.",314.41,-1.70387044,Buy,1149978,-1.66697942,361564582.98,69756879432.99998,21900,Process Industries,Chemicals: Specialty,1.37026051,-1.26554453,NYSE
BX,Blackstone Inc.,78.48,-0.72106262,Sell,4589024,-0.12725884,360146603.52000004,94120243969.00002,3795,Finance,Investment Managers,-14.25762045,-7.84405824,NYSE
AMT,American Tower Corporation (REIT),213.84,0.74911661,Sell,1646866,0.88220031,352165825.44,99565097836,6378,Finance,Real Estate Investment Trusts,-3.34915254,-2.52085518,NYSE
CRWD,"CrowdStrike Holdings, Inc.",115.08,0.73529412,Sell,3014355,1.16033755,346891973.4,26974499175,4965,Technology Services,Packaged Software,-2.18444539,-7.19354839,NASDAQ
LNG,"Cheniere Energy, Inc.",158.53,-2.80196199,Sell,2187291,-2.44307692,346751242.23,39419975737,1550,Industrial Services,Oil & Gas Pipelines,-9.59739964,-9.26625458,NYSE ARCA
DDOG,"Datadog, Inc.",74.56,0.72953256,Sell,4638367,0.34993271,345836643.52,23677259494.000004,3200,Technology Services,Packaged Software,-1.60992346,-0.20077634,NASDAQ
DG,Dollar General Corporation,243.26,-2.18737435,Sell,1408808,-1.55402671,342706634.08,54386804275.00001,163000,Retail Trade,Discount Stores,-4.85763454,-0.28693228,NYSE
GOLD,Barrick Gold Corporation,16.58,-1.30952381,Buy,20654749,-2.64239577,342455738.41999996,29213959803.176525,21300,Non-Energy Minerals,Precious Metals,1.59313725,-2.3557126,NYSE
GM,General Motors Company,38.28,0.20942408,Neutral,8865076,1.13606341,339355109.28000003,54384270901.99999,157000,Consumer Durables,Motor Vehicles,-5.62130178,-4.06015038,NYSE
CCI,Crown Castle Inc.,139.82,0.43818691,Buy,2415435,0.35888602,337726121.7,60548775112,5000,Finance,Real Estate Investment Trusts,-1.13837234,-0.2496968,NYSE
KMI,"Kinder Morgan, Inc.",17.45,-1.80078784,Strong Sell,19193134,-1.46809712,334920188.3,39223098626.99999,10529,Industrial Services,Oil & Gas Pipelines,-8.73430962,-8.15789474,NYSE
CCL,Carnival Corporation,8.87,-1.77187154,Sell,37682498,-1.66297118,334243757.26,11047931474,,Consumer Services,Hotels/Resorts/Cruise lines,-10.67472306,-11.3,NYSE
NXPI,NXP Semiconductors N.V.,169.72,-1.02058669,Buy,1961974,0.0058924,332986227.28,43980368276.99999,31000,Electronic Technology,Semiconductors,-3.48043676,-0.78335087,NASDAQ
CSX,CSX Corporation,31.42,-0.31725888,Neutral,10533175,-0.38046925,330952358.5,66057681244,20900,Transportation,Railroads,-3.88498012,-1.96567863,NASDAQ
NOW,"ServiceNow, Inc.",393.58,-0.66880347,Sell,838515,-0.12434339,330022733.7,79660586880,16881,Technology Services,Packaged Software,-5.45760269,-4.67217284,NYSE
AIG,"American International Group, Inc. New",62.51,0.40154192,Buy,5261196,0.75757576,328877361.96,46443677332,36600,Finance,Multi-Line Insurance,-0.95072096,-0.38247012,NYSE
BTI,"British American Tobacco Industries, p.l.c.",41.42,0.68060282,Strong Buy,7921525,1.4201763,328109565.5,90500150115.28142,,Consumer Non-Durables,Tobacco,0.36346014,-2.10352163,NYSE
CTRA,Coterra Energy Inc.,24.48,-1.88376754,Strong Sell,13373656,-1.92307692,327387098.88,19301680274,936,Energy Minerals,Integrated Oil,-12.28950197,-10.19809244,NYSE
RTX,Raytheon Technologies Corporation,98.27,-1.22625389,Buy,3328415,-0.97742846,327083342.05,144462868998,174000,Electronic Technology,Aerospace & Defense,-0.45583468,-2.71260271,NYSE
MET,"MetLife, Inc.",72.19,-1.92908572,Sell,4479725,-1.2313586,323391347.75,56640723577.99999,43000,Finance,Life/Health Insurance,-5.88005215,-6.1370433,NYSE
MDLZ,"Mondelez International, Inc.",67.06,-0.78413967,Buy,4819229,-0.74008289,323177496.74,91578375306,79000,Consumer Non-Durables,Food: Specialty/Candy,-0.81348913,-1.82989313,NASDAQ
ROKU,"Roku, Inc.",51.74,1.63032803,Sell,6226064,1.53061224,322136551.36,7205804965,3000,Consumer Durables,Electronics/Appliances,-12.85160856,-14.8032274,NASDAQ
WBD,"Warner Bros. Discovery, Inc. - Series A",11.09,3.0669145,Sell,29007295,3.5480859,321690901.55,26930911967,11000,Consumer Services,Cable/Satellite TV,-2.71929825,-3.98268398,NASDAQ
DLTR,"Dollar Tree, Inc.",142.31,-1.51557093,Strong Sell,2237724,-0.83617866,318450502.44,31476762632.000004,210565,Retail Trade,Discount Stores,-5.30973451,-5.87962963,NASDAQ
KMB,Kimberly-Clark Corporation,136.2,-0.40947646,Buy,2315383,-0.24901128,315355164.59999996,45966422438,45000,Consumer Non-Durables,Household/Personal Care,0.420261,-1.25425941,NYSE
VRTX,Vertex Pharmaceuticals Incorporated,312.22,-2.83206772,Neutral,1007771,-2.21735045,314646261.62,80144210229,3900,Health Technology,Pharmaceuticals: Major,-1.32111252,-2.84718549,NASDAQ
PSX,Phillips 66,98,-2.8741328,Sell,3210060,-2.44873582,314585880,46317958801,14000,Energy Minerals,Oil Refining/Marketing,-9.62744375,-8.11925745,NYSE
PCAR,PACCAR Inc.,101.26,-2.26812084,Sell,3092021,-2.44701349,313098046.46000004,35214942613.99999,28500,Producer Manufacturing,Trucks/Construction/Farm Machinery,-4.39052025,-4.28206825,NASDAQ
AZN,AstraZeneca PLC,69.55,0.54937111,Strong Buy,4488660,-0.24383247,312186303,215219368646.3951,83100,Health Technology,Pharmaceuticals: Major,2.32455495,1.57733314,NASDAQ
NOC,Northrop Grumman Corporation,528.94,-2.14781241,Buy,589617,-1.86641929,311872015.98,81410295721.99998,88000,Electronic Technology,Aerospace & Defense,-0.81569127,-3.05351906,NYSE
WBA,"Walgreens Boots Alliance, Inc.",40.43,-1.14914425,Neutral,7710812,-0.85826385,311748129.16,34964391848,325000,Retail Trade,Drugstore Chains,-2.57831325,-2.53134041,NASDAQ
RIVN,"Rivian Automotive, Inc.",27.29,-4.51364591,Sell,11334447,-3.73897707,309317058.63,25137660329.999996,10422,Consumer Durables,Motor Vehicles,-14.82521848,-12.97831633,NASDAQ
XPEV,XPeng Inc.,10.94,-7.44500846,Buy,28227694,-4.37062937,308810972.36,10243383036.209341,13978,Consumer Durables,Motor Vehicles,1.20259019,-4.45414847,NYSE
ODFL,"Old Dominion Freight Line, Inc.",292.23,1.72659867,Buy,1053725,2.01068175,307930056.75,32286047485.999996,23663,Transportation,Trucking,-3.43015763,-3.50668648,NASDAQ
SYK,Stryker Corporation,244.63,-1.29519045,Buy,1251859,-0.63365693,306242267.17,92575316024.99998,46000,Health Technology,Medical Specialties,4.59190218,0.62523138,NYSE
AZO,"AutoZone, Inc.",2454.99,-1.36244927,Neutral,124668,-1.00846774,306058693.32,46599211417,112000,Retail Trade,Specialty Stores,-4.80845289,-4.5341598,NYSE
MRVL,"Marvell Technology, Inc.",41.5,-0.47961631,Sell,7312011,-0.45574478,303448456.5,35407800507,6729,Electronic Technology,Semiconductors,-10.79105761,-7.20035778,NASDAQ
ALB,Albemarle Corporation,253.25,-1.08581026,Sell,1186644,-1.4476398,300517593,29668945050.999996,6000,Process Industries,Chemicals: Specialty,-8.89960071,-10.91529478,NYSE
CAH,"Cardinal Health, Inc.",77.55,-3.99851448,Neutral,3839199,-3.64065606,297729882.45,20328495075,46500,Distribution Services,Medical Distributors,-3.26805538,-4.11721068,NYSE
U,Unity Software Inc.,33.93,-3.93544734,Sell,8699035,-3.77197958,295158257.55,14019876540,5245,Technology Services,Packaged Software,-14.12300683,-17.12261847,NYSE
CB,Chubb Limited,217.33,-0.84405511,Buy,1356915,-0.87119139,294898336.95,90202880931,31000,Finance,Property/Casualty Insurance,-1.02919076,-0.83500639,NYSE
MMM,3M Company,125.76,-0.19047619,Sell,2335026,-0.8045433,293652869.76,69512950790,95000,Producer Manufacturing,Industrial Conglomerates,-0.16670636,-0.9685802,NYSE
PLD,"Prologis, Inc.",116.32,-1.08843537,Neutral,2515935,-0.63215445,292653559.2,109855114669,2053,Finance,Real Estate Investment Trusts,-1.2479837,-0.53018642,NYSE
MO,"Altria Group, Inc.",46.71,-0.32010243,Buy,6183823,-0.1496366,288846372.33,83712380852,6000,Consumer Non-Durables,Tobacco,0.27908974,-1.93155574,NYSE
EQIX,"Equinix, Inc.",675.8,-1.10340387,Buy,423692,-0.32448378,286331053.59999996,62537257971,10944,Technology Services,Data Processing Services,-2.15014841,-2.26618653,NASDAQ
MRO,Marathon Oil Corporation,26.17,-2.49627422,Sell,10940217,-2.20478326,286305478.89000005,16619724638,1531,Energy Minerals,Oil & Gas Production,-14.56088802,-12.00403497,NYSE
O,Realty Income Corporation,64.45,0.60880425,Buy,4418037,0.49898643,284742484.65000004,40420064984,371,Finance,Real Estate Investment Trusts,2.18804503,2.46422893,NYSE
APA,APA Corporation,41.86,-2.12765957,Sell,6800218,-2.08187135,284657125.48,13458484575.999998,2253,Energy Minerals,Integrated Oil,-10.65101387,-11.14413076,NASDAQ
PCG,Pacific Gas & Electric Co.,15.54,0.77821012,Buy,18111735,0.90909091,281456361.9,30888859062,26000,Utilities,Electric Utilities,-1.01910828,-0.76628352,NYSE
BIIB,Biogen Inc.,285.37,-1.290211,Sell,982783,-1.290211,280456784.71,41093679902,9610,Health Technology,Biotechnology,-6.48818691,-4.52659752,NASDAQ
FSLR,"First Solar, Inc.",150.96,-1.14596294,Neutral,1851370,-0.18513621,279482815.2,16093183009,4800,Electronic Technology,Semiconductors,-12.50217354,-10.31368821,NASDAQ
WDAY,"Workday, Inc.",169.6,0.15945196,Buy,1647686,0.23640662,279447545.59999996,43587201568.99999,15200,Technology Services,Information Technology Services,1.01250744,-0.81291304,NASDAQ
KEYS,Keysight Technologies Inc.,180.72,-0.18227009,Buy,1536841,-0.20982882,277737905.52,32312063923,,Electronic Technology,Electronic Equipment/Instruments,-0.09397977,0.10524567,NYSE
VICI,VICI Properties Inc.,33.93,0.74228029,Strong Buy,8135095,0.6227758,276023773.35,32677912054,152,Finance,Real Estate Investment Trusts,-0.78947368,-0.29385836,NYSE
KDP,Keurig Dr Pepper Inc.,37.93,-0.99190812,Buy,7246440,-1.17248567,274857469.2,53718409233,27500,Consumer Non-Durables,Beverages: Non-Alcoholic,-1.91362814,-2.09086216,NASDAQ
NET,"Cloudflare, Inc.",48.42,-1.58536585,Neutral,5612648,-0.7176543,271764416.16,15912020635.000002,2440,Technology Services,Information Technology Services,-1.46520147,0.10336986,NYSE
PNC,"PNC Financial Services Group, Inc. (The)",154.08,-0.16845925,Sell,1760973,0.29944018,271330719.84000003,62143396997.99999,59426,Finance,Major Banks,-8.42743373,-6.18035682,NYSE
AXP,American Express Company,153.9,-0.14274591,Neutral,1761275,-0.05844535,271060222.5,114999102738.99998,64000,Finance,Finance/Rental/Leasing,-2.34151913,-1.81818182,NYSE
ORLY,"O'Reilly Automotive, Inc.",827.8,-1.02348271,Neutral,327185,-0.77909625,270843743,51800336426,83636,Retail Trade,Specialty Stores,-4.24965878,-3.56589509,NASDAQ
WM,"Waste Management, Inc.",166.83,0.49394615,Strong Buy,1609762,-0.13767509,268556594.46000004,68479892225,48500,Industrial Services,Environmental Services,-0.53064632,-1.75490254,NYSE
HES,Hess Corporation,129.32,-3.08752998,Sell,2069607,-3.30491999,267641577.23999995,39870453816.00001,1545,Energy Minerals,Integrated Oil,-10.13828087,-10.20691571,NYSE
SNPS,"Synopsys, Inc.",325.75,-1.47000998,Neutral,819005,-1.07504024,266790878.75,49810871100.99999,,Technology Services,Packaged Software,-4.06137716,-6.43938306,NASDAQ
GIS,"General Mills, Inc.",85.84,-1.95316962,Buy,3100975,-1.71742615,266187694,50949097553.00001,32500,Consumer Non-Durables,Food: Major Diversified,0.63305979,-0.78594545,NYSE
XEL,Xcel Energy Inc.,69.84,0.04297379,Buy,3793145,0.24400746,264913246.8,38219831429,11321,Utilities,Electric Utilities,-0.54115637,1.01243853,NASDAQ
ULTA,"Ulta Beauty, Inc.",471.63,-2.0803488,Buy,559116,-1.75193734,263695879.08,23996896776.000004,40500,Retail Trade,Specialty Stores,1.46071767,0.06364967,NASDAQ
MMC,"Marsh & McLennan Companies, Inc.",171.06,-0.66202091,Buy,1540374,-0.62739631,263496376.44,84847382314,83000,Finance,Insurance Brokers/Services,-1.22415983,-1.63877868,NYSE
SE,Sea Limited,60.65,-0.70399476,Buy,4340433,-0.9634226,263247261.45,34069404068.000004,67300,Retail Trade,Internet Retail,3.90611616,-1.18931248,NYSE
CMG,"Chipotle Mexican Grill, Inc.",1526.26,-0.30960157,Neutral,172475,-0.30960157,263241693.5,42309623600,97660,Consumer Services,Restaurants,-6.18945764,-4.89880863,NYSE
MPWR,"Monolithic Power Systems, Inc.",386.1,0.19462826,Buy,673628,1.60526316,260087770.8,18124307005,2773,Electronic Technology,Semiconductors,1.08388313,0.75415568,NASDAQ
FDX,FedEx Corporation,172.33,0.24431389,Sell,1475223,1.28122245,254225179.59,44843676473,249000,Transportation,Air Freight/Couriers,-5.42750521,-5.00523676,NYSE
ADM,Archer-Daniels-Midland Company,91.88,-0.56277056,Sell,2764088,-0.67027027,253964405.44,50472827407,41000,Process Industries,Agricultural Commodities/Milling,-5.76410256,0.18536692,NYSE
COO,"The Cooper Companies, Inc.",309.47,-3.11805403,Neutral,816582,-0.98861019,252707631.54000005,15271102166.000002,14000,Health Technology,Medical Specialties,-2.17480639,-3.98672127,NYSE
AAL,"American Airlines Group, Inc.",13.53,-0.51470588,Strong Sell,18535434,0.0739645,250784422.02,8793158718,123400,Transportation,Airlines,-6.23700624,-3.1496063,NASDAQ
UAL,"United Airlines Holdings, Inc.",43.04,0.56074766,Neutral,5791845,1.74940898,249281008.8,14070975241,84100,Transportation,Airlines,-2.55829749,-1.93665983,NASDAQ
ON,ON Semiconductor Corporation,70.53,-2.25886918,Neutral,3530212,-0.73187896,248985852.36,30498832697.999996,30000,Electronic Technology,Semiconductors,-6.21010638,-3.43647317,NASDAQ
RBLX,Roblox Corporation,31.65,-0.87691826,Sell,7860222,-0.62794349,248776026.3,19015820499.000004,,Technology Services,Packaged Software,-0.37771483,-6.88437776,NYSE
ALNY,"Alnylam Pharmaceuticals, Inc.",231.33,-2.80660476,Buy,1075414,-1.56170213,248775520.62,28460122149,1665,Health Technology,Pharmaceuticals: Major,4.86876105,-1.30972696,NASDAQ
MTCH,"Match Group, Inc.",43.58,-1.02203043,Sell,5697416,-0.29741478,248293389.28,12172159971,2540,Technology Services,Internet Software/Services,-13.80537975,-10.4581878,NASDAQ
PARA,Paramount Global,19.02,5.08287293,Neutral,13049365,4.62046205,248198922.3,12455978625,22965,Consumer Services,Broadcasting,-5.27888446,-6.67320903,NASDAQ
EA,Electronic Arts Inc.,124.71,-1.11014194,Sell,1985510,-1.10229976,247612952.1,34429965319,12900,Technology Services,Packaged Software,-4.64138247,-5.7227094,NASDAQ
AEP,"American Electric Power Company, Inc.",96.58,-1.16659844,Buy,2552375,-1.21714227,246508377.5,49628957907,16688,Utilities,Electric Utilities,-0.22727273,1.53490328,NASDAQ
SHW,Sherwin-Williams Company (The),252.88,-0.6170171,Buy,972667,-0.51536252,245968030.96,65532192505.99999,61000,Process Industries,Industrial Specialties,1.48487037,-1.88942774,NYSE
RIO,Rio Tinto Plc,72.49,0.96100279,Strong Buy,3386820,0.1935038,245510581.8,118525070909.2437,49345,Non-Energy Minerals,Other Metals/Minerals,5.60897436,3.82411916,NYSE
ANET,"Arista Networks, Inc.",127.9,-0.17950519,Buy,1917354,-0.49015794,245229576.60000005,39082740078.00001,2993,Electronic Technology,Computer Peripherals,-8.18377602,-5.28732227,NYSE
MCHP,Microchip Technology Incorporated,75.88,-1.22363968,Buy,3210367,-0.03952048,243602647.95999995,41734656140.99999,21000,Electronic Technology,Semiconductors,-4.17982068,-1.84969603,NASDAQ
EMR,Emerson Electric Company,94.19,-0.77952175,Neutral,2579644,-1.07131604,242976668.36,55703969743,85500,Electronic Technology,Electronic Equipment/Instruments,-1.64978595,-2.7665944,NYSE
STT,State Street Corporation,79.03,1.16487455,Buy,3070927,1.32051282,242695360.81,28999280004,38784,Finance,Investment Banks/Brokers,-0.80331367,1.68553783,NYSE
KR,Kroger Company (The),46.47,-2.08596713,Sell,5210339,-1.52574698,242124453.33,33263521281.999996,420000,Retail Trade,Food Retail,-5.52957918,-2.31238175,NYSE
HSY,The Hershey Company,236.77,-1.88139737,Buy,1013938,-1.82850983,240070100.26000005,48557401632.00001,18990,Consumer Non-Durables,Food: Specialty/Candy,0.68035889,0.86908363,NYSE
APTV,Aptiv PLC,93.28,-0.19259576,Sell,2554632,0.97423685,238296072.96,25274176954,155000,Producer Manufacturing,Auto Parts: OEM,-12.55273273,-10.07423118,NYSE
SHEL,Royal Dutch Shell PLC,55.61,-1.73175473,Sell,4283357,-1.1729163,238197482.77,196404642650.65152,82000,Energy Minerals,Integrated Oil,-4.8913973,-3.65557866,NYSE
ATO,Atmos Energy Corporation,117.67,0.14468085,Buy,2023386,0.57264957,238091830.62,16579770252.999998,4791,Utilities,Gas Distributors,-2.10482529,0.96962416,NYSE
NVO,Novo Nordisk A/S,128.91,0.87643791,Strong Buy,1843008,-1.07436114,237582161.28,293625092030.664,47792,Health Technology,Pharmaceuticals: Major,3.45906902,1.58392435,NYSE
SO,Southern Company (The),68.36,-0.46592895,Neutral,3466028,0.05854801,236937674.08,74421676797,27300,Utilities,Electric Utilities,1.0644589,1.51470151,NYSE
BAX,Baxter International Inc.,52.38,-0.45610034,Sell,4494242,-0.11441648,235408395.96,26405845845,60000,Health Technology,Medical Specialties,-7.34123474,-1.578354,NYSE
KHC,The Kraft Heinz Company,39.94,-0.4982561,Buy,5887407,-0.94246032,235143035.58,48923709539.00001,36000,Consumer Non-Durables,Food: Major Diversified,1.49936468,0.27617374,NASDAQ
YUM,"Yum! Brands, Inc.",127.71,-1.64805545,Buy,1833833,-1.64048059,234198812.42999995,35974357136,36000,Consumer Services,Restaurants,-0.73838023,-1.519124,NYSE
ROST,"Ross Stores, Inc.",114.89,-1.92077856,Buy,2037699,-1.28877051,234111238.11,39564784231.99999,100000,Retail Trade,Apparel/Footwear Retail,-2.3625393,-3.45378151,NASDAQ
INFY,Infosys Limited,18.49,-5.56690501,Strong Sell,12510860,-2.27272727,231325801.39999995,80192645954.32677,339485,Technology Services,Information Technology Services,-9.14004914,-8.42000991,NYSE
MTN,"Vail Resorts, Inc.",258.64,2.95768481,Buy,884305,1.01546633,228716645.2,10429377597.999998,45300,Consumer Services,Hotels/Resorts/Cruise lines,0.42711812,0.83037698,NYSE
BKR,Baker Hughes Company,27.11,-3.45441595,Sell,8401724,-3.24768023,227770737.64,27339556989,54000,Industrial Services,Oilfield Services/Equipment,-6.58166782,-8.13283633,NASDAQ
MTB,M&T Bank Corporation,151.38,0.83932854,Sell,1496128,1.08173077,226483856.64,26132320500.000004,17569,Finance,Regional Banks,-10.96341607,-10.47900651,NYSE
VMW,"Vmware, Inc.",120.94,1.36618892,Buy,1863335,0.33184005,225351734.9,51451087292.99999,37500,Technology Services,Packaged Software,-0.45271216,0.08275405,NYSE
ET,Energy Transfer LP,11.42,-2.39316239,Sell,19640515,-2.64279625,224294681.3,35270388639,12558,Industrial Services,Oil & Gas Pipelines,-8.93141946,-8.85873903,NYSE
SEDG,"SolarEdge Technologies, Inc.",314.8,-0.22503249,Buy,712017,0.35705177,224142951.6,17595705833,3964,Producer Manufacturing,Electrical Products,5.33360102,1.95290993,NASDAQ
ICE,Intercontinental Exchange Inc.,103.33,-1.06281118,Neutral,2155164,-0.73967339,222693096.12,57715141544.00001,8858,Finance,Investment Banks/Brokers,-4.5979134,-5.4187643,NYSE
EXPE,"Expedia Group, Inc.",94.1,0.55567429,Sell,2355095,1.37901314,221614439.5,14688151624.999998,14800,Consumer Services,Other Consumer Services,-11.92437289,-9.24872215,NASDAQ
UL,Unilever PLC,50.35,-0.09920635,Buy,4394644,-0.82726019,221270325.4,127478197704.611,148000,Consumer Non-Durables,Household/Personal Care,-0.05954744,-2.23300971,NYSE
EXC,Exelon Corporation,41.42,-0.83792195,Buy,5334209,-0.98015778,220942936.78,41160792002,31518,Utilities,Electric Utilities,0.12086053,-0.07237636,NASDAQ
